"Bug编号","所属产品","所属模块","所属项目","相关需求","相关任务","Bug标题","关键词","严重程度","优先级","Bug类型","操作系统","浏览器","Bug是否典型(test)","Bug是否典型(dev)","frequency
    steps","Bug状态","截止日期","激活次数","是否确认","抄送给","由谁创建","创建日期","影响版本","指派给","指派日期","解决者","解决方案","解决版本","解决日期","由谁关闭","关闭日期","重复ID","相关Bug","相关用例","最后修改者","修改日期","附件"
"14824","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【批量转写】批量转写时，使用了错误的音频url但是任务没有失败一直在处理中，预期为失败且可以删除","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-09","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-11","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-11","","0000-00-00","0","","[E]批量提交时部分文件校验失败-提交-提示失败原因其余继续(121506)","李贯涛","2026-06-11","",""
"14816","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【声纹库】使用已注册同名人再次注册-提交-系统没有提示已存在或覆盖策略","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-09","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[F]使用已注册同名人再次注册-提交-系统提示已存在或覆盖策略(121588)","李贯涛","2026-06-09","",""
"14803","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【实时语音识别】参数已被修改-点击重置底噪-底噪参数没有恢复初始值，预期为恢复到初始值","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[F]参数已被修改-点击重置底噪-底噪参数恢复初始值其他不变(121636)","李贯涛","2026-06-09","",""
"14802","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【实时语音识别】后台界面的实时语音识别没有把结果输出出来","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[F]大量短句快速连续输出50条-查看输出区-列表渲染不卡顿(121645)","李贯涛","2026-06-09","",""
"14797","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【工作流】Legacy类型新建的时候没这个类型且这个类型也搜不出东西，建议去掉","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[F]选择场景类型条件-点击筛选-列表按场景类型过滤(121663)","李贯涛","2026-06-09","",""
"14793","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【工作流管理】未发布的工作流在应用配置里面可选择，应该是不能选择的","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","","李贯涛","2026-06-09","",""
"14792","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【工作流管理】新增工作流的时候无法选择从系统模板重置节点","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[E]导入模板接口失败-确认导入-保留当前编辑内容并展示失败原因(121711)","李贯涛","2026-06-09","",""
"14791","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【工作流管理】工作流管理里面，新建工作流可以重名，预期为不能重名","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[F]另存为名称已存在-提交-提示名称重复，返回编辑(121713)","李贯涛","2026-06-09","",""
"14786","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【批量转写】目前搜索框只支持id搜索，类型和状态都无法搜索","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[F]选择指定状态筛选-点击筛选-列表仅显示对应状态任务(121779)","李贯涛","2026-06-09","",""
"14785","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【批量转写】输入129字符搜索关键字（上限128）-可以输入超过128字符，没有做字符限制","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[B]输入129字符搜索关键字（上限128）-搜索-搜索不报错正常处理(121782)","李贯涛","2026-06-09","",""
"14784","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【客户端-会议纪要】生成会议纪要时，无法查看逐字稿，建议优化下","","建议","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","","李贯涛","2026-06-09","",""
"14783","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【批量转写】转写文本超长-打开详情-展示会等待特别久","","一般","3","代码错误","","","tentative","tentative","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[B]转写文本超长-打开详情-展示完整无截断(121794)","李贯涛","2026-06-09","",""
"14781","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库-控制指令库】意图值重复-提交创建-没有提示已存在","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-08","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-09","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-09","","0000-00-00","0","","[F]意图值重复-提交创建-提示已存在(121848)","李贯涛","2026-06-09","",""
"14779","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库-敏感词库】敏感词重复-提交-没有提示已存在","","一般","3","代码错误","","","tentative","tentative","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-06","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-08","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-08","","0000-00-00","0","","[F]敏感词重复-提交-提示已存在(121875)","李贯涛","2026-06-08","",""
"14776","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【易用性-体验】目前转写是单线程顺序执行的说话快的时候会转写很慢，且关闭后会一直输出队列里面的语音影像体验","","建议","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-06","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-08","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-08","","0000-00-00","0","","","李贯涛","2026-06-08","",""
"14772","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【对接管理】新建应用的时候使用最大界面限制数量创建提示失败","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-06","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","[B]Meta JSON超4001字符(上限4000)-提交-提示超长(121421)","李贯涛","2026-06-06","",""
"14771","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【对接管理】openapi的接口有的和接口文档写的不一致无法访问，无法验证包括回调","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-06","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","[F]勾选全部6项能力配工作流-提交-创建成功授权全生效(121426)","李贯涛","2026-06-06","",""
"14768","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库管理-控制指令库】控制指令库，无法新建控制指令组","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14765","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库管理-纠错规则】术语库-纠错规则列表，新增和编辑时输入错误的正则表达式提示语不明显","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14764","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库管理-纠错规则】术语库-纠错规则列表，新增和编辑时执行顺序可以输入负数和没有限制的数字","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14763","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库管理-纠错规则】术语库-纠错规则列表，界面虽然提示了正则有重复的但是没有快捷定位到的路径","","建议","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14762","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库管理-纠错规则】术语库-纠错规则列表，里面有词条替换旧，不知道啥意思且无法编辑","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14761","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库管理-纠错规则】术语库-纠错规则列表，正则的预览效果都是一样的无法看出是什么","","一般","3","代码错误","","","tentative","tentative","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14760","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库管理-批量导入】术语库-错规则导入excel时没有下载模板的地方","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14759","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库-导出excel】术语库-术语词条，纠错规则导出的excel里面是空没有值","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14758","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库管理】名称含非法字符@#$-提交-没有提示非法字符","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","刘梦帆","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14757","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【敏感词库】名称含非法字符@#$-提交-没有提示非法字符","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14754","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【数据看板-风险警告】筛选条件有匹配-触发筛选-显示空状态提示，实际是有数据的","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","[F]筛选条件无匹配-触发筛选-显示空状态提示(121914)","李贯涛","2026-06-06","",""
"14753","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【易用性】节点管理里面的唤醒词识别，无法添加第四个同音易错词","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14752","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【数据看板】风险警告界面排版 数据多的时候乱了","","建议","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","","李贯涛","2026-06-06","",""
"14751","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【数据看板】点击同步提示同步失败，预期为同步成功","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-08","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-08","","0000-00-00","0","","[F]同步完成-查看任务状态-状态正确更新(121929)","李贯涛","2026-06-08","",""
"14749","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库管理】词库下存在词条-点击删除-没有提示先删除词条直接删除成功了","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","[F]词库下存在词条-点击删除-提示先删除词条(121938)","李贯涛","2026-06-06","",""
"14748","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【普通用户-权限】普通用户-点击数据看板，工作流，术语库，系统管理，没权限的功能都可以看到操作","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","[F]无权限用户-点击新建或编辑-提示无权限(121948)","李贯涛","2026-06-06","",""
"14747","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库-术语库管理】标准术语已存在-提交创建-没有提示术语已存在","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","[F]标准术语已存在-提交创建-提示术语已存在(121961)","李贯涛","2026-06-06","",""
"14745","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【普通用户-数据看板】普通用户-操作数据看板-提示看板加载失败-预期应该提示无权限或者不展示","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-05","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-06","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-06","","0000-00-00","0","","[F]无权限用户-操作词条-提示无权限(121967)","李贯涛","2026-06-06","",""
"14735","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【用户管理-新增用户】输入含@#符号-提交-没有提示仅中文字母数字下划线","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-04","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-05","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-05","","0000-00-00","0","","[F]输入含@#符号-提交-提示仅中文字母数字下划线(121989)","李贯涛","2026-06-05","",""
"14732","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库-语气词库】语气词重复-提交-没有提示已存在","","一般","3","代码错误","","","tentative","tentative","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-04","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-05","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-05","","0000-00-00","0","","[F]语气词重复-提交-提示已存在(122042)","李贯涛","2026-06-05","",""
"14726","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【语气词库-删除】场景库被节点引用-点击删除-没有提示先解除引用，预期需要提示","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-04","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-05","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-05","","0000-00-00","0","","[F]场景库被节点引用-点击删除-提示先解除引用(122050)","李贯涛","2026-06-05","",""
"14725","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【语气词库】名称含非法字符@#$-提交-没有提示非法字符","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-04","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-05","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-05","","0000-00-00","0","","[F]名称含非法字符@#$-提交-提示非法字符(122060)","李贯涛","2026-06-05","",""
"14722","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【术语库-清空术语库】点击全部清空-操作-已选术语库列表因为数据多超时提示删除错误","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-04","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-05","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-05","","0000-00-00","0","","[F]点击全部清空-操作-已选列表清空(121500)","李贯涛","2026-06-05","",""
"14701","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【会议模式】录音文件达200MB-持续录音-没有分段处理，过大直接无法上传转录","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-03","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-04","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-04","","0000-00-00","0","","[F]录音文件达200MB-持续录音-分段处理(121287)","李贯涛","2026-06-04","",""
"14695","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【易用性】报告模式下，会自动锁定第一个输入的窗口，影响实际操作，最好把锁定权放在用户身上","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-02","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-03","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-03","","0000-00-00","0","","","李贯涛","2026-06-03","",""
"14694","语音转写 会议纪要生成软件(#499)","/(#0)","语音转写 会议纪要生成软件(#228)","","","【易用性】会议纪要模式下，会自动弹出光标录入界面，影响实际操作","","一般","3","代码错误","","","tentative","no","","已解决","0000-00-00","0","是","","刘梦帆","2026-06-02","Fama_V1.0.0_20260529[0](#1268)","李泽峰","2026-06-03","李贯涛","已解决","Fama_V1.0.0_20260529[0](#1268)","2026-06-03","","0000-00-00","0","","","李贯涛","2026-06-03","",""
